,org_type_x,org_name_x,match_name,match_type,org_rbz_x,org_prv_x,match_rbz,area,rkm,year,cholera,population,o_craft_1849,o_ind_1849,o_serv_1849,o_agr_1849,rural_county
3326,Landkreis,Schweinitz,SCHWEINITZ,0,Merseburg,Sachsen,MER,1023.8438,33.970001,1866,15,41406,2209,321,4127,23854,1
3327,Landkreis,Torgau,TORGAU,0,Merseburg,Sachsen,MER,996.94879,4.9000001,1866,64,52919,3343,449,8350,20054,1
3328,Landkreis,Weissenfels,WEISSENFELS,0,Merseburg,Sachsen,MER,513.91772,44.740002,1866,279,60851,3768,506,5937,24496,1
3329,Landkreis,Wittenberg,WITTENBERG,0,Merseburg,Sachsen,MER,833.97272,46.700001,1866,15,51100,3325,887,7567,23405,1
3330,Landkreis,Zeitz,ZEITZ,0,Merseburg,Sachsen,MER,268.92291,14.235,1866,11,39402,3383,1794,4174,11594,1
3331,Landkreis,Bielefeld,BIELEFELD,0,Minden,Westfalen,MIN,273.4212,20.040001,1866,3,54564,7878,7228,6342,19850,1
3332,Landkreis,Büren,BUREN,0,Minden,Westfalen,MIN,739.87091,9.1899996,1866,53,37046,1394,245,5396,17405,1
3333,Landkreis,Halle,HALLE,0,Minden,Westfalen,MIN,308.27863,0.0,1866,0,29434,4766,400,6305,23788,1
3334,Landkreis,Herford,HERFORD,0,Minden,Westfalen,MIN,440.9957,39.240002,1866,2,69604,3731,1117,9120,25251,1
3335,Landkreis,Höxter,HOXTER,0,Minden,Westfalen,MIN,715.8728,43.990002,1866,222,49746,3146,514,7323,16078,1
3336,Landkreis,Lübbecke,LUBBECKE,0,Minden,Westfalen,MIN,578.91803,0.0,1866,0,49100,9927,170,5322,19084,1
3337,Landkreis,Minden,MINDEN,0,Minden,Westfalen,MIN,596.54669,20.18,1866,14,68779,2529,1235,10302,21329,1
3338,Landkreis,Paderborn,PADERBORN,0,Minden,Westfalen,MIN,599.81445,37.66,1866,77,39704,1743,391,4855,21848,1
3339,Landkreis,Warburg,WARBURG,0,Minden,Westfalen,MIN,511.99332,30.129999,1866,2,35355,1369,123,7474,11138,1
3340,Landkreis,Wiedenbrück,WIEDENBRUCK,0,Minden,Westfalen,MIN,491.10529,19.059999,1866,4,42554,1780,670,3970,24663,1
3341,Landkreis,Ahaus,AHAUS,0,Münster,Westfalen,MUN,677.76294,0.0,1866,0,38072,1717,6006,2598,24790,1
3342,Landkreis,Beckum,BECKUM,0,Münster,Westfalen,MUN,690.58069,33.59,1866,4,38891,2187,740,4186,19221,1
3343,Landkreis,Borken,BORKEN,0,Münster,Westfalen,MUN,631.01666,0.0,1866,2,40999,2140,3616,3644,23715,1
3344,Landkreis,Koesfeld,KOESFELD,0,Münster,Westfalen,MUN,740.53107,0.0,1866,1,41607,2183,2835,5318,25121,1
3345,Landkreis,Lüdinghausen,LUDINGHAUSEN,0,Münster,Westfalen,MUN,692.62836,15.37,1866,3,39658,2084,667,5321,23342,1
3346,Stadtkreis,Münster,MUNSTER,2,Münster,Westfalen,MUN,6.0707788,3.5999999,1866,0,24194,2741,390,3534,1744,0
3347,Landkreis,Münster,MUNSTER,1,Münster,Westfalen,MUN,851.78632,39.02,1866,8,44387,1884,666,4310,23287,1
3348,Landkreis,Recklinghausen,RECKLINGHAUSEN,0,Münster,Westfalen,MUN,767.00446,0.0,1866,54,51234,2845,946,3650,20094,1
3349,Landkreis,Steinfurt,STEINFURT,0,Münster,Westfalen,MUN,781.24084,30.209999,1866,6,45023,2002,6667,3464,22110,1
3350,Landkreis,Tecklenburg,TECKLENBURG,0,Münster,Westfalen,MUN,828.87537,28.32,1866,10,46855,2068,702,2483,33168,1
3351,Landkreis,Warendorf,WARENDORF,0,Münster,Westfalen,MUN,575.39178,0.0,1866,0,29425,1500,1138,3603,18543,1
3352,Landkreis,Beuthen,BEUTHEN,0,Oppeln,Schlesien,OPP,801.70026,110.27,1866,307,162511,2128,4123,17918,12030,1
3353,Landkreis,Falkenberg,FALKENBERG,0,Oppeln,Schlesien,OPP,610.23816,12.35,1866,53,40168,930,379,4278,30874,1
3354,Landkreis,Gross-Strehlitz,GROSS STREHLITZ,0,Oppeln,Schlesien,OPP,864.87805,53.48,1866,155,58758,1405,933,7877,19190,1
3355,Landkreis,Grottkau,GROTTKAU,0,Oppeln,Schlesien,OPP,552.10034,24.4,1866,43,44247,938,111,11181,40565,1
3356,Landkreis,Cosel,KOSEL,0,Oppeln,Schlesien,OPP,687.91406,33.290001,1866,107,61274,1267,369,9274,27374,1
3357,Landkreis,Creuzburg,KREUZBURG,0,Oppeln,Schlesien,OPP,512.89941,0.0,1866,125,40325,1699,536,4324,25392,1
3358,Landkreis,Leobschütz,LEOBSCHUTZ,0,Oppeln,Schlesien,OPP,678.26923,22.6,1866,1283,78884,4402,1153,9237,45344,1
3359,Landkreis,Lublinitz,LUBLINITZ,0,Oppeln,Schlesien,OPP,1025.6667,0.0,1866,9,45015,1001,851,6039,23235,1
3360,Landkreis,Neisse,NEISSE,0,Oppeln,Schlesien,OPP,744.68616,9.6400003,1866,662,85405,5690,1384,9953,43120,1
3361,Landkreis,Neustadt,NEUSTADT,0,Oppeln,Schlesien,OPP,808.4281,0.0,1866,210,81753,2821,1275,9719,47942,1
3362,Landkreis,Oppeln,OPPELN,0,Oppeln,Schlesien,OPP,1447.1047,49.110001,1866,302,97326,2665,987,15543,37733,1
3363,Landkreis,Pless,PLESS,0,Oppeln,Schlesien,OPP,1065.6135,48.200001,1866,26,79117,1360,534,4847,28631,1
3364,Landkreis,Ratibor,RATIBOR,0,Oppeln,Schlesien,OPP,846.80731,63.790001,1866,203,107810,3166,501,16226,44798,1
3365,Landkreis,Rosenberg,ROSENBERG,0,Oppeln,Schlesien,OPP,948.42987,0.0,1866,8,45850,977,628,5525,26794,1
3366,Landkreis,Rybnick,RYBNIK,0,Oppeln,Schlesien,OPP,811.20587,41.799999,1866,59,70242,1054,499,9376,29939,1
3367,Landkreis,Tost-Gleiwitz,TOST-GLEIWITZ,0,Oppeln,Schlesien,OPP,960.60413,42.630001,1866,19,77855,2203,1361,8083,37047,1
3368,Landkreis,Adelnau,ADELNAU,0,Posen,Posen,POS,899.11243,0.0,1866,17,52624,1308,222,11374,29188,1
3369,Landkreis,Birnbaum,BIRNBAUM,0,Posen,Posen,POS,1306.813,0.0,1866,851,47955,1987,702,5688,23982,1
3370,Landkreis,Bomst,BOMST,0,Posen,Posen,POS,1037.2224,0.0,1866,193,54189,2031,347,6672,22564,1
3371,Landkreis,Buk,BUK,0,Posen,Posen,POS,936.56799,0.0,1866,877,57330,1877,189,5907,30423,1
3372,Landkreis,Fraustadt,FRAUSTADT,0,Posen,Posen,POS,1043.0527,51.220001,1866,64,60457,2775,606,5889,34614,1
3373,Landkreis,Kosten,KOSTEN,0,Posen,Posen,POS,1143.2842,34.119999,1866,577,63847,1580,505,9277,31348,1
3374,Landkreis,Kröben,KROBEN,0,Posen,Posen,POS,943.73682,19.43,1866,163,72667,2628,1488,10106,33058,1
3375,Landkreis,Krotoschin,KROTOSCHIN,0,Posen,Posen,POS,947.20673,0.0,1866,43,62240,2315,620,6795,29860,1
3376,Landkreis,Meseritz,MESERITZ,0,Posen,Posen,POS,1180.1514,0.0,1866,528,45629,1750,455,6449,24100,1
3377,Landkreis,Obornik,OBORNIK,0,Posen,Posen,POS,1084.5123,3.77,1866,1176,47239,1286,211,4036,31865,1
3378,Landkreis,Pleschen,PLESCHEN,0,Posen,Posen,POS,1083.8424,0.0,1866,19,56966,1497,371,6973,33482,1
3379,Landkreis,Posen incl. Stadt,POSEN,0,Posen,Posen,POS,1121.384,35.709999,1866,4007,99372,5819,838,12992,36206,1
3380,Landkreis,Samter,SAMTER,0,Posen,Posen,POS,1058.6788,39.32,1866,1251,48391,1702,473,7253,22471,1
3381,Landkreis,Schildberg,SCHILDBERG,0,Posen,Posen,POS,936.91821,0.0,1866,357,58741,1366,245,8824,37046,1
3382,Landkreis,Schrimm,SCHRIMM,0,Posen,Posen,POS,1180.17,14.54,1866,395,55515,1647,304,5950,32151,1
3383,Landkreis,Schroda,SCHRODA,0,Posen,Posen,POS,1030.4373,0.0,1866,969,48644,1130,120,6440,32483,1
3384,Landkreis,Wreschen,WRESCHEN,0,Posen,Posen,POS,753.29724,0.0,1866,368,38667,1193,167,6254,14769,1
3385,Landkreis,Angermünde,ANGERMUNDE,0,Potsdam (excl. Berlin),Brandenburg,POT,1285.5555,71.18,1866,725,64123,3565,1106,9442,20430,1
3386,Landkreis,Beeskow-Storkow,BEESKOW-STORKOW,0,Potsdam (excl. Berlin),Brandenburg,POT,1303.559,0.0,1866,43,42668,1468,418,5576,17362,1
3387,Landkreis,Jüterbock-Luckenwalde,JUTERBOG-LUCKENWALDE,0,Potsdam (excl. Berlin),Brandenburg,POT,1324.8859,36.529999,1866,87,58873,3164,3954,5066,20240,1
3388,Landkreis,Nieder-Barnim,NIEDERBARNIM,0,Potsdam (excl. Berlin),Brandenburg,POT,1759.3164,53.549999,1866,142,78501,2708,2208,10971,24852,1
3389,Landkreis,Ober-Barnim,OBERBARNIM,0,Potsdam (excl. Berlin),Brandenburg,POT,1217.5342,52.5,1866,311,63476,3804,1396,8370,22054,1
3390,Landkreis,Ost-Havelland,OSTHAVELLAND,0,Potsdam (excl. Berlin),Brandenburg,POT,1213.4274,37.509998,1866,287,63846,2840,1124,8271,26008,1
3391,Landkreis,Ost-Priegnitz,OSTPRIGNITZ,0,Potsdam (excl. Berlin),Brandenburg,POT,1946.5865,17.4,1866,21,70317,3476,1052,5046,35045,1
3392,Stadtkreis,Potsdam,POTSDAM,2,Potsdam (excl. Berlin),Brandenburg,POT,7.381083,2.7,1866,350,35997,3714,1007,4656,1669,0
3393,Landkreis,Prenzlau,PRENZLAU,0,Potsdam (excl. Berlin),Brandenburg,POT,1104.5825,55.66,1866,1891,54344,3320,683,5439,24026,1
3394,Landkreis,Ruppin,RUPPIN,0,Potsdam (excl. Berlin),Brandenburg,POT,1785.1674,17.32,1866,45,75035,3611,1579,7864,22287,1
3395,Landkreis,Teltow,TELTOW,0,Potsdam (excl. Berlin),Brandenburg,POT,1679.4602,126.91,1866,612,97592,3322,1731,8610,25886,1
3396,Landkreis,Templin,TEMPLIN,0,Potsdam (excl. Berlin),Brandenburg,POT,1467.6155,1.05,1866,400,47111,2014,677,7033,16389,1
3397,Landkreis,West-Havelland,WESTHAVELLAND,0,Potsdam (excl. Berlin),Brandenburg,POT,1311.3241,31.34,1866,278,68539,4176,4520,9834,28262,1
3398,Landkreis,West-Priegnitz,WESTPRIGNITZ,0,Potsdam (excl. Berlin),Brandenburg,POT,1475.2894,60.029999,1866,132,72067,3996,357,12290,25069,1
3399,Landkreis,Zauche-Belzig,ZAUCH-BELZIG,0,Potsdam (excl. Berlin),Brandenburg,POT,1943.7828,30.35,1866,500,67383,2983,1752,8453,23985,1
3400,Landkreis,Anklam,ANKLAM,0,Stettin,Pommern,STE,639.64667,26.209999,1866,833,33036,1512,249,4212,14889,1
3401,Landkreis,Demmin,DEMMIN,0,Stettin,Pommern,STE,974.71973,0.0,1866,519,47505,3171,620,8096,21614,1
3402,Landkreis,Greifenberg,GREIFENBERG,0,Stettin,Pommern,STE,711.19867,0.0,1866,189,37664,1590,143,4287,20834,1
3403,Landkreis,Greiffenhagen,GREIFENHAGEN,0,Stettin,Pommern,STE,969.85913,3.77,1866,573,53378,2136,588,7040,21133,1
3404,Landkreis,Kammin,KAMMIN,0,Stettin,Pommern,STE,1160.4441,0.0,1866,381,43909,1459,116,3634,25102,1
3405,Landkreis,Naugard,NAUGARD,0,Stettin,Pommern,STE,1276.3495,10.85,1866,360,56372,2185,766,4643,27096,1
3406,Landkreis,Pyritz,PYRITZ,0,Stettin,Pommern,STE,1044.995,29.0,1866,952,43129,1313,286,6667,31194,1
3407,Landkreis,Randow,RANDOW,0,Stettin,Pommern,STE,1317.2736,82.93,1866,1741,87059,8315,1379,20518,50031,1
3408,Landkreis,Regenwalde,REGENWALDE,0,Stettin,Pommern,STE,1118.0631,31.18,1866,489,49051,1595,364,3781,29237,1
3409,Landkreis,Saazig,SAATZIG,0,Stettin,Pommern,STE,1248.4957,47.669998,1866,1058,63363,2566,311,8340,28326,1
3410,Stadtkreis,Stettin,STETTIN,2,Stettin,Pommern,STE,47.838242,10.0,1866,1752,67275,8315,1379,20518,50031,0
3411,Landkreis,Ukermünde,UCKERMUNDE,0,Stettin,Pommern,STE,828.60785,35.919998,1866,774,44692,2256,461,8478,7822,1
3412,Landkreis,Usedom-Wollin,USEDOM-WOLLIN,0,Stettin,Pommern,STE,668.23584,0.0,1866,505,40901,2149,227,4478,10821,1
3413,Landkreis,Franzburg,FRANZBURG,0,Stralsund,Pommern,STR,1109.5015,13.84,1866,427,70869,3772,895,10229,21933,1
3414,Landkreis,Greifswald,GREIFSWALD,0,Stralsund,Pommern,STR,981.33313,56.560001,1866,536,55261,3032,465,8471,13753,1
3415,Landkreis,Grimme,GRIMMEN,0,Stralsund,Pommern,STR,973.65936,16.42,1866,568,40460,1628,440,8834,21233,1
3416,Landkreis,Rügen,RUGEN,0,Stralsund,Pommern,STR,997.67908,0.0,1866,117,46993,2000,297,4218,26779,1
3417,Landkreis,Bernkastel,BERNKASTEL,0,Trier,Rheinland,TRI,697.20111,0.0,1866,164,43906,2508,643,5196,27074,1
3418,Landkreis,Bitburg,BITBURG,0,Trier,Rheinland,TRI,770.61505,0.0,1866,190,44970,1819,455,4842,24300,1
3419,Landkreis,Daun,DAUN,0,Trier,Rheinland,TRI,592.07428,0.0,1866,2,27450,950,113,1076,20881,1
3420,Landkreis,Merzig,MERZIG,0,Trier,Rheinland,TRI,440.82913,20.940001,1866,17,36348,1973,711,6502,15731,1
3421,Landkreis,Ottweiler,OTTWEILER,0,Trier,Rheinland,TRI,321.0899,24.860001,1866,1,48103,1448,449,2397,15792,1
3422,Landkreis,Prüm,PRUM,0,Trier,Rheinland,TRI,925.51904,0.0,1866,4,37852,1281,250,4045,20313,1
3423,Landkreis,Saarbrücken,SAARBRUCKEN,0,Trier,Rheinland,TRI,380.85938,36.150002,1866,46,75518,2122,1553,4573,9322,1
3424,Landkreis,Saarburg,SAARBURG,0,Trier,Rheinland,TRI,477.44925,23.5,1866,122,31556,1319,73,3796,20641,1
3425,Landkreis,Saarlouis,SAARLOUIS,0,Trier,Rheinland,TRI,434.62903,15.82,1866,294,56218,2591,1469,5277,19400,1
3426,Landkreis,St. Wendel,SANKT WENDEL,0,Trier,Rheinland,TRI,545.73041,25.83,1866,0,42867,2110,177,2864,26759,1
3427,Landkreis,Trier,TRIER,1,Trier,Rheinland,TRI,951.87201,18.379999,1866,95,62776,1862,1392,4183,42747,1
3428,Stadtkreis,Trier,TRIER,2,Trier,Rheinland,TRI,58.747044,20.6,1866,612,38555,2982,703,3176,3624,0
3429,Landkreis,Wittlich,WITTLICH,0,Trier,Rheinland,TRI,627.72272,0.0,1866,150,37465,1745,127,3136,26615,1
3430,Landkreis,Aachen,AACHEN,1,Aachen,Rheinland,AAC,363.84564,45.950001,1865,480,86073,3319,7080,10270,11407,1
3431,Stadtkreis,Aachen,AACHEN,2,Aachen,Rheinland,AAC,42.025661,10.7,1865,673,63635,4469,19775,6222,3507,0
3432,Landkreis,Düren,DUREN,0,Aachen,Rheinland,AAC,544.58789,39.169998,1865,127,60412,2729,4574,5703,29154,1
3433,Landkreis,Erkelenz,ERKELENZ,0,Aachen,Rheinland,AAC,268.38068,11.45,1865,61,39804,1898,1334,2843,22968,1
3434,Landkreis,Eupen,EUPEN,0,Aachen,Rheinland,AAC,166.11438,15.14,1865,171,24977,1498,4546,1343,3895,1
3435,Landkreis,Geilenkirchen,GEILENKIRCHEN,0,Aachen,Rheinland,AAC,194.24429,17.32,1865,36,27154,1412,1912,2010,13674,1
3436,Landkreis,Heinsberg,HEINSBERG,0,Aachen,Rheinland,AAC,240.07663,0.0,1865,7,35870,1815,1187,4226,19783,1
3437,Landkreis,Jülich,JULICH,0,Aachen,Rheinland,AAC,305.40082,0.0,1865,12,40262,2304,273,6503,21175,1
3438,Landkreis,Malmedy,MALMEDY,0,Aachen,Rheinland,AAC,846.38593,0.0,1865,109,32073,1157,475,6401,21950,1
3439,Landkreis,Montjoie,MONTJOIE,0,Aachen,Rheinland,AAC,341.20419,0.0,1865,10,19663,793,2642,1805,5920,1
3440,Landkreis,Schleiden,SCHLEIDEN,0,Aachen,Rheinland,AAC,794.40491,5.0,1865,84,43149,1446,695,4855,21314,1
3441,Landkreis,Altena,ALTENA,0,Arnsberg,Westfalen,ARN,638.38287,30.049999,1865,223,51382,3584,3596,3434,15602,1
3442,Landkreis,Arnsberg,ARNSBERG,0,Arnsberg,Westfalen,ARN,681.24225,0.0,1865,103,36021,2329,1330,3850,13693,1
3443,Landkreis,Bochum,BOCHUM,0,Arnsberg,Westfalen,ARN,338.30588,89.629997,1865,607,101213,3062,2257,5307,14157,1
3444,Landkreis,Brilon,BRILON,0,Arnsberg,Westfalen,ARN,791.71405,0.0,1865,49,38868,2412,638,4651,10222,1
3445,Landkreis,Dortmund,DORTMUND,0,Arnsberg,Westfalen,ARN,440.67749,60.259998,1865,703,96295,3935,2898,5991,16745,1
3446,Landkreis,Hagen,HAGEN,0,Arnsberg,Westfalen,ARN,402.83899,42.18,1865,158,95387,5990,9619,7927,12377,1
3447,Landkreis,Hamm,HAMM,0,Arnsberg,Westfalen,ARN,448.7348,59.799999,1865,732,54935,3375,632,5514,16993,1
3448,Landkreis,Iserlohn,ISERLOHN,0,Arnsberg,Westfalen,ARN,331.11041,17.0,1865,47,47875,3038,7583,3102,7015,1
3449,Landkreis,Lippstadt,LIPPSTADT,0,Arnsberg,Westfalen,ARN,497.013,27.34,1865,122,39227,2068,723,3186,15448,1
3450,Landkreis,Meschede,MESCHEDE,0,Arnsberg,Westfalen,ARN,772.76227,9.1899996,1865,72,33786,1524,533,4009,16165,1
3451,Landkreis,Olpe,OLPE,0,Arnsberg,Westfalen,ARN,599.66705,21.09,1865,70,30619,1332,524,2672,12378,1
3452,Landkreis,Siegen,SIEGEN,0,Arnsberg,Westfalen,ARN,667.25983,44.330002,1865,159,53302,2875,4377,3790,19098,1
3453,Landkreis,Soest,SOEST,0,Arnsberg,Westfalen,ARN,521.68372,41.580002,1865,146,48060,2737,663,5445,19363,1
3454,Landkreis,Wittgenstein,WITTGENSTEIN,0,Arnsberg,Westfalen,ARN,487.72299,0.0,1865,22,22443,1480,2434,3078,8746,1
3455,Stadtkreis,Berlin,BERLIN,2,Berlin,Brandenburg,BER,129.61664,12.58,1865,1260,568125,42394,26913,64753,6064,0
3456,Stadtkreis,Breslau,BRESLAU,2,Breslau,Schlesien,BRE,30.774879,7.3000002,1865,3025,155624,14243,4347,31715,36355,0
3457,Landkreis,Breslau,BRESLAU,1,Breslau,Schlesien,BRE,722.56549,59.139999,1865,1409,75107,14243,4347,31715,36355,1
3458,Landkreis,Brieg,BRIEG,0,Breslau,Schlesien,BRE,646.76257,40.220001,1865,326,51232,2808,759,5553,23822,1
3459,Landkreis,Frankenstein,FRANKENSTEIN,0,Breslau,Schlesien,BRE,491.03024,8.5100002,1865,478,50907,2683,1121,4775,21754,1
3460,Landkreis,Glatz-Neurode,GLATZ-NEURODE,0,Breslau,Schlesien,BRE,858.8374,0.0,1865,503,103357,5485,8945,9957,23652,1
3461,Landkreis,Wartenberg,GROSS WARTENBERG,0,Breslau,Schlesien,BRE,903.31616,0.0,1865,66,51208,1675,595,7212,30653,1
3462,Landkreis,Guhrau,GUHRAU,0,Breslau,Schlesien,BRE,684.7182,4.2800002,1865,369,37977,2233,249,4740,21753,1
3463,Landkreis,Habelschwerdt,HABELSCHWERDT,0,Breslau,Schlesien,BRE,770.5437,0.0,1865,129,56146,6512,4634,6211,20538,1
3464,Landkreis,Militsch,MILITSCH,0,Breslau,Schlesien,BRE,948.57391,18.23,1865,286,55476,2261,427,7115,35412,1
3465,Landkreis,Münsterberg,MUNSTERBERG,0,Breslau,Schlesien,BRE,330.37555,0.0,1865,86,33972,1841,222,4919,17926,1
3466,Landkreis,Namslau,NAMSLAU,0,Breslau,Schlesien,BRE,600.1817,0.0,1865,247,35397,1324,327,4407,19596,1
3467,Landkreis,Neumarkt,NEUMARKT,0,Breslau,Schlesien,BRE,714.2644,49.029999,1865,543,57165,3114,294,7697,30589,1
3468,Landkreis,Nimptsch,NIMPTSCH,0,Breslau,Schlesien,BRE,390.02826,0.0,1865,144,29905,1635,469,5170,22814,1
3469,Landkreis,Ohlau,OHLAU,0,Breslau,Schlesien,BRE,650.58685,18.379999,1865,513,52683,2104,547,7178,31930,1
3470,Landkreis,Oels,OLS,0,Breslau,Schlesien,BRE,930.80249,0.0,1865,581,60861,2352,966,7084,36014,1
3471,Landkreis,Reichenbach,REICHENBACH,0,Breslau,Schlesien,BRE,364.46991,21.99,1865,534,62799,2957,18852,5224,15180,1
3472,Landkreis,Schweidnitz,SCHWEIDNITZ,0,Breslau,Schlesien,BRE,564.48444,47.68,1865,524,75501,4543,4341,9693,29732,1
3473,Landkreis,Steinau,STEINAU,0,Breslau,Schlesien,BRE,418.30215,0.0,1865,116,24910,1167,249,3497,11799,1
3474,Landkreis,Strehlen,STREHLEN,0,Breslau,Schlesien,BRE,324.99878,0.0,1865,138,32292,1750,979,3419,16199,1
3475,Landkreis,Striegau,STRIEGAU,0,Breslau,Schlesien,BRE,320.76361,15.22,1865,137,34948,2038,314,3626,14121,1
3476,Landkreis,Trebnitz,TREBNITZ,0,Breslau,Schlesien,BRE,806.15558,27.27,1865,183,53325,2079,784,7401,37348,1
3477,Landkreis,Waldenburg,WALDENBURG,0,Breslau,Schlesien,BRE,372.39349,9.6400003,1865,447,78363,4135,8512,6691,13249,1
3478,Landkreis,Wohlau,WOHLAU,0,Breslau,Schlesien,BRE,784.6214,0.0,1865,97,49841,2159,448,6775,27725,1
3479,Landkreis,Bromberg,BROMBERG,0,Bromberg,Posen,BRO,1479.2935,80.589996,1865,885,83838,3200,659,9894,23131,1
3480,Landkreis,Chodziesen/Kolmar in Posen,CHODZIESEN,0,Bromberg,Posen,BRO,1100.0387,27.120001,1865,769,52473,1697,464,6067,30692,1
3481,Landkreis,Taschrnikow,CZARNIKAU,0,Bromberg,Posen,BRO,1643.0693,68.540001,1865,721,69113,1517,676,8831,24991,1
3482,Landkreis,Gnesen,GNESEN,0,Bromberg,Posen,BRO,1188.152,0.0,1865,707,55961,1523,155,5039,37868,1
3483,Landkreis,Inowraclaw/Hohensalza,INOWRAZLAW,0,Bromberg,Posen,BRO,1664.5381,9.6400003,1865,559,70893,1875,228,7202,50528,1
3484,Landkreis,Mogilnow,MOGILNO,0,Bromberg,Posen,BRO,947.27362,0.0,1865,217,41798,1118,118,4121,27573,1
3485,Landkreis,Schubin,SCHUBIN,0,Bromberg,Posen,BRO,1134.0958,0.0,1865,826,55432,1626,463,4514,31779,1
3486,Landkreis,Wirsitz,WIRSITZ,0,Bromberg,Posen,BRO,1177.5817,50.459999,1865,897,57463,1696,320,3610,34553,1
3487,Landkreis,Wongrowiz,WONGROWITZ,0,Bromberg,Posen,BRO,1271.9598,0.0,1865,991,55229,1081,253,3032,37654,1
3488,Landkreis,Berent,BERENT,0,Danzig,Preussen,DAN,1261.4812,0.0,1865,205,42399,600,98,3222,27556,1
3489,Stadtkreis,Danzig,DANZIG,2,Danzig,Preussen,DAN,959.78027,11.9,1865,1251,81176,5895,696,17470,2916,0
3490,Landkreis,Danzig,DANZIG,1,Danzig,Preussen,DAN,118.29139,26.360001,1865,443,72738,1269,275,10538,34531,1
3491,Landkreis,Elbing,ELBING,0,Danzig,Preussen,DAN,633.5423,23.73,1865,317,63495,3449,1068,9217,26169,1
3492,Landkreis,Carthaus,KARTHAUS,0,Danzig,Preussen,DAN,1399.6865,0.0,1865,85,54984,404,115,3163,36549,1
3493,Landkreis,Marienburg,MARIENBURG,0,Danzig,Preussen,DAN,804.74951,37.279999,1865,116,58058,2327,219,10621,27424,1
3494,Landkreis,Neustadt,NEUSTADT,0,Danzig,Preussen,DAN,1463.071,0.0,1865,192,57607,961,256,5653,35288,1
3495,Landkreis,Stargard,PREUSSISCH STARGARD,0,Danzig,Preussen,DAN,1429.2941,39.919998,1865,276,65090,1425,698,7496,31499,1
3496,Stadtkreis,Barmen,BARMEN,2,Düsseldorf,Rheinland,DUS,5.5828342,3.0999999,1865,534,58439,11181,33004,12106,12238,0
3497,Stadtkreis,Duisburg,DUISBURG,2,Düsseldorf,Rheinland,DUS,33.988003,6.5,1865,653,22568,7183,6710,12498,29581,0
3498,Landkreis,Düsseldorf,DUSSELDORF,0,Düsseldorf,Rheinland,DUS,402.24091,45.950001,1865,146,97363,6792,3771,12509,24372,1
3499,Stadtkreis,Elberfeld,ELBERFELD,2,Düsseldorf,Rheinland,DUS,20.735012,4.3000002,1865,359,60333,11181,33004,12106,12238,0
3500,Landkreis,Essen,ESSEN,1,Düsseldorf,Rheinland,DUS,225.52451,61.759998,1865,674,65256,7183,6710,12498,29581,1
3501,Stadtkreis,Essen,ESSEN,2,Düsseldorf,Rheinland,DUS,21.161785,5.8000002,1865,557,38560,7183,6710,12498,29581,0
3502,Landkreis,Geldern,GELDERN,0,Düsseldorf,Rheinland,DUS,552.01624,33.439999,1865,141,51674,5683,3929,11578,55951,1
3503,Landkreis,Gladbach,GLADBACH,0,Düsseldorf,Rheinland,DUS,251.02336,29.370001,1865,85,82641,3478,29518,4020,18140,1
3504,Landkreis,Grevenbroich,GREVENBROICH,0,Düsseldorf,Rheinland,DUS,237.37686,6.4000001,1865,94,38655,1689,3088,2908,13205,1
3505,Landkreis,Kempen,KEMPEN,0,Düsseldorf,Rheinland,DUS,387.43039,5.27,1865,322,68108,3302,8644,6692,20932,1
3506,Landkreis,Kleve,KLEVE,0,Düsseldorf,Rheinland,DUS,496.72119,43.77,1865,66,48364,3595,750,8458,22765,1
3507,Landkreis,Krefeld,KREFELD,0,Düsseldorf,Rheinland,DUS,187.99413,24.33,1865,38,74513,3979,22689,7123,11130,1
3508,Landkreis,Lennep,LENNEP,0,Düsseldorf,Rheinland,DUS,335.26407,0.0,1865,14,75982,4221,11014,5284,11354,1
3509,Landkreis,Mettmann,METTMANN,0,Düsseldorf,Rheinland,DUS,297.76022,50.459999,1865,122,52406,11181,33004,12106,12238,1
3510,Landkreis,Moers,MORS,0,Düsseldorf,Rheinland,DUS,553.09344,9.79,1865,328,58345,5683,3929,11578,55951,1
3511,Landkreis,Mülheim an der Ruhr,MULHEIM AN DER RUHR,1,Düsseldorf,Rheinland,DUS,438.19028,67.029999,1865,414,91938,7183,6710,12498,29581,1
3512,Landkreis,Neuss,NEUSS,0,Düsseldorf,Rheinland,DUS,297.34763,39.169998,1865,41,52582,2212,954,5149,18908,1
3513,Landkreis,Rees,REES,0,Düsseldorf,Rheinland,DUS,564.99677,45.950001,1865,187,55059,3600,719,6438,21426,1
3514,Landkreis,Solingen,SOLINGEN,0,Düsseldorf,Rheinland,DUS,311.66,12.8,1865,17,80426,6911,3908,6730,17918,1
3515,Landkreis,Erfurt,ERFURT,0,Erfurt,Sachsen,ERF,358.40866,10.54,1865,710,55606,4712,2975,8277,16653,1
3516,Landkreis,Heiligenstadt,HEILIGENSTADT,0,Erfurt,Sachsen,ERF,451.60461,0.0,1865,12,41712,3602,7649,5842,10972,1
3517,Landkreis,Langesalza,LANGENSALZA,0,Erfurt,Sachsen,ERF,415.54672,0.0,1865,139,33912,1939,1657,3753,14326,1
3518,Landkreis,Mühlhausen,MUHLHAUSEN,0,Erfurt,Sachsen,ERF,436.12027,0.0,1865,33,49204,4302,6796,4751,10299,1
